,date,FFR,gold,gold_pch,silver,silver_pch,SP500,Y10_bond,Y5_bond,Y30_bond,Real_Broad_Dollar,BTC
0,2001-10-22,2.5,275.7,0.0010893246187364536,4.23,0.004750593824228044,,,,,,
1,2001-10-24,2.5,275.4,-0.005776173285198638,4.21,-0.0023696682464454666,,,,,,
2,2001-10-25,2.5,277.0,0.004715270221254952,4.22,-0.0023640661938535423,,,,,,
3,2001-10-26,2.5,275.7,-0.017112299465240732,4.23,-0.002358490566037652,,,,,,
4,2001-10-29,2.5,280.5,0.003577817531305927,4.24,0.0,,,,,,
5,2001-10-30,2.5,279.5,-0.0035650623885917776,4.24,-0.004694835680751019,,,,,,
6,2001-10-31,2.5,280.5,0.003577817531305927,4.26,0.039024390243902474,,,,,,
7,2001-11-01,2.5,279.5,-0.0014290818149338413,4.1,0.0,,,,,,
8,2001-11-02,2.5,279.9,-0.002139037433155133,4.1,-0.0024330900243311193,,,,,,
9,2001-11-05,2.5,280.5,0.005376344086021501,4.11,-0.004842615012106477,,,,,,
10,2001-11-06,2.0,279.0,0.0072202166064982976,4.13,0.0,,,,,,
11,2001-11-07,2.0,277.0,0.0,4.13,0.009779951100244544,,,,,,
12,2001-11-08,2.0,277.0,-0.0007215007215006786,4.09,0.0,,,,,,
13,2001-11-09,2.0,277.2,-0.00108108108108107,4.09,-0.01207729468599028,,,,,,
14,2001-11-12,2.0,277.5,0.0,4.14,-0.004807692307692402,,,,,,
15,2001-11-13,2.0,277.5,0.0,4.16,0.0,,,,,,
16,2001-11-14,2.0,277.5,0.009825327510917026,4.16,0.0,,,,,,
17,2001-11-15,2.0,274.8,0.0,4.16,0.009708737864077666,,,,,,
18,2001-11-16,2.0,274.8,0.007331378299120228,4.12,0.01228501228501222,,,,,,
19,2001-11-19,2.0,272.8,-0.00073260073260073,4.07,0.0024630541871923928,,,,,,
20,2001-11-20,2.0,273.0,0.0,4.06,0.004950495049504955,,,,,,
21,2001-11-21,2.0,273.0,0.0,4.04,-0.004926108374384119,,,,,,
22,2001-11-23,2.0,273.0,0.0,4.06,0.0,,,,,,
23,2001-11-26,2.0,273.0,-0.002557544757033181,4.06,-0.002457002457002644,,,,,,
24,2001-11-27,2.0,273.7,0.0,4.07,-0.016908212560386326,,,,,,
25,2001-11-28,2.0,273.7,0.0,4.14,0.009756097560975618,,,,,,
26,2001-11-29,2.0,273.7,-0.002187386073642106,4.1,-0.014423076923077094,,,,,,
27,2001-11-30,2.0,274.3,-0.010104655359076231,4.16,-0.01421800947867291,,,,,,
28,2001-12-03,2.0,277.1,0.005807622504537369,4.22,0.016867469879517927,,,,,,
29,2001-12-04,2.0,275.5,0.005107624954396206,4.15,-0.011904761904761862,,,,,,
30,2001-12-05,2.0,274.1,0.0,4.2,-0.007092198581560294,,,,,,
31,2001-12-06,2.0,274.1,0.0,4.23,-0.011682242990654124,,,,,,
32,2001-12-07,2.0,274.1,0.005133846718005319,4.28,0.0046948356807512415,,,,,,
33,2001-12-10,2.0,272.7,-0.0003665689149561224,4.26,-0.004672897196261738,,,,,,
34,2001-12-11,1.75,272.8,-0.0051057622173594774,4.28,0.0023419203747074846,,,,,,
35,2001-12-12,1.75,274.2,-0.0018201674554059188,4.27,0.009456264775413503,,,,,,
36,2001-12-13,1.75,274.7,-0.011870503597122384,4.23,-0.04298642533936636,,,,,,
37,2001-12-14,1.75,278.0,0.0,4.42,0.0022675736961450532,,,,,,
38,2001-12-17,1.75,278.0,-0.00749732238486267,4.41,-0.008988764044943864,,,,,,
39,2001-12-18,1.75,280.1,0.015591007976794913,4.45,0.02298850574712663,,,,,,
40,2001-12-19,1.75,275.8,-0.007913669064748108,4.35,-0.018058690744921058,,,,,,
41,2001-12-20,1.75,278.0,0.012013105205678887,4.43,0.047281323877068404,,,,,,
42,2001-12-21,1.75,274.7,-0.016821760916249096,4.23,-0.08441558441558439,,,,,,
43,2001-12-26,1.75,279.4,0.009028530155290815,4.62,0.026666666666666616,,,,,,
44,2001-12-27,1.75,276.9,0.0014466546112115175,4.5,-0.008810572687224627,,,,,,
45,2001-12-28,1.75,276.5,-0.00931565747044083,4.54,-0.017316017316017285,,,,,,
46,2001-12-31,1.75,279.1,0.003956834532374165,4.62,0.013157894736842257,,,,,,
47,2002-01-02,1.75,278.0,0.0,4.56,-0.015118790496760348,,,,,,
48,2002-01-03,1.75,278.0,-0.0035842293906810374,4.63,-0.01279317697228155,,,,,,
49,2002-01-04,1.75,279.0,0.0010764262648008671,4.69,-0.008456659619450302,,,,,,
50,2002-01-07,1.75,278.7,-0.016237204376985614,4.73,0.006382978723404209,,,,,,
51,2002-01-08,1.75,283.3,0.0,4.7,-0.01673640167364021,,,,,,
52,2002-01-09,1.75,283.3,-0.01460869565217382,4.78,0.010570824524312794,,,,,,
53,2002-01-10,1.75,287.5,0.0,4.73,-0.002109704641350185,,,,,,
54,2002-01-11,1.75,287.5,0.008418098912662098,4.74,0.04175824175824183,,,,,,
55,2002-01-14,1.75,285.1,0.00281392894829402,4.55,-0.013015184381778844,,,,,,
56,2002-01-15,1.75,284.3,0.01972740315638455,4.61,-0.0021645021645021467,,,,,,
57,2002-01-16,1.75,278.8,-0.018655403027103223,4.62,0.028953229398663627,,,,,,
58,2002-01-17,1.75,284.1,0.002116402116402183,4.49,0.02277904328018243,,,,,,
59,2002-01-18,1.75,283.5,0.004606661941885193,4.39,0.016203703703703498,,,,,,
60,2002-01-21,1.75,282.2,0.011469534050179142,4.32,0.0046511627906977715,,,,,,
61,2002-01-22,1.75,279.0,0.0,4.3,0.007025761124121788,,,,,,
62,2002-01-23,1.75,279.0,0.0007173601147776321,4.27,-0.00233644859813098,,,,,,
63,2002-01-24,1.75,278.8,-0.0007168458781361409,4.28,-0.006960556844547439,,,,,,
64,2002-01-25,1.75,279.0,0.0017953321364452268,4.31,0.014117647058823346,,,,,,
65,2002-01-28,1.75,278.5,-0.010657193605683846,4.25,-0.013921113689094988,,,,,,
66,2002-01-29,1.75,281.5,0.0,4.31,0.007009345794392274,,,,,,
67,2002-01-30,1.75,281.5,-0.004244782454899121,4.28,0.009433962264151052,,,,,,
68,2002-01-31,1.75,282.7,-0.011538461538461608,4.24,-0.016241299303944134,,,,,,
69,2002-02-01,1.75,286.0,-0.018867924528301883,4.31,-0.0023148148148149916,,,,,,
70,2002-02-04,1.75,291.5,-0.01851851851851849,4.32,-0.015945330296127436,,,,,,
71,2002-02-05,1.75,297.0,-0.010000000000000009,4.39,0.0,,,,,,
72,2002-02-06,1.75,300.0,-0.008592200925313986,4.39,0.0022831050228309113,,,,,,
73,2002-02-07,1.75,302.6,-0.0013201320132012473,4.38,-0.01573033707865179,,,,,,
74,2002-02-08,1.75,303.0,0.00564221705940926,4.45,0.009070294784580435,,,,,,
75,2002-02-11,1.75,301.3,0.007018716577540163,4.41,-0.01562500000000011,,,,,,
76,2002-02-12,1.75,299.2,0.0,4.48,-0.006651884700665023,,,,,,
77,2002-02-13,1.75,299.2,-0.0016683350016682974,4.51,-0.0066079295154185536,,,,,,
78,2002-02-14,1.75,299.7,0.005704697986577134,4.54,-0.00219780219780219,,,,,,
79,2002-02-15,1.75,298.0,0.0,4.55,0.0,,,,,,
80,2002-02-18,1.75,298.0,0.02264927934111194,4.55,0.017897091722595126,,,,,,
81,2002-02-19,1.75,291.4,0.0,4.47,0.013605442176870763,,,,,,
82,2002-02-20,1.75,291.4,-0.00546075085324238,4.41,-0.002262443438914019,,,,,,
83,2002-02-21,1.75,293.0,0.0,4.42,0.004545454545454408,,,,,,
84,2002-02-22,1.75,293.0,0.002737850787132068,4.4,0.006864988558352492,,,,,,
85,2002-02-25,1.75,292.2,-0.019792016101979337,4.37,-0.013544018058690654,,,,,,
86,2002-02-26,1.75,298.1,0.004041764904008316,4.43,0.0,,,,,,
87,2002-02-27,1.75,296.9,0.0013490725126474867,4.43,-0.0177383592017738,,,,,,
88,2002-02-28,1.75,296.5,-0.004365345869711268,4.51,-0.00879120879120876,,,,,,
89,2002-03-01,1.75,297.8,0.0043844856661046094,4.55,-0.010869565217391242,,,,,,
90,2002-03-04,1.75,296.5,0.013675213675213627,4.6,0.013215859030836885,,,,,,
91,2002-03-05,1.75,292.5,0.014216366158113836,4.54,0.006651884700665134,,,,,,
92,2002-03-06,1.75,288.4,0.0,4.51,0.008948545861297452,,,,,,
93,2002-03-07,1.75,288.4,-0.004487400759406346,4.47,-0.00666666666666671,,,,,,
94,2002-03-08,1.75,289.7,-0.0034399724802202103,4.5,0.008968609865470878,,,,,,
95,2002-03-11,1.75,290.7,-0.009202453987730008,4.46,-0.008888888888888946,,,,,,
96,2002-03-12,1.75,293.4,0.008594018563080175,4.5,-0.004424778761061843,,,,,,
97,2002-03-13,1.75,290.9,0.0,4.52,0.006681514476614581,,,,,,
98,2002-03-14,1.75,290.9,0.005704407951598878,4.49,0.0022321428571427937,,,,,,
99,2002-03-15,1.75,289.25,-0.01347203274215547,4.48,-0.004444444444444362,,,,,,
100,2002-03-18,1.75,293.2,0.0,4.5,-0.004424778761061843,,,,,,
101,2002-03-19,1.75,293.2,0.002735978112175186,4.52,0.0,,,,,,
102,2002-03-20,1.75,292.4,-0.001366120218579403,4.52,0.004444444444444251,,,,,,
103,2002-03-21,1.75,292.8,-0.014473241332884634,4.5,-0.0066225165562914245,,,,,,
104,2002-03-22,1.75,297.1,-0.0033545790003354226,4.53,-0.008752735229759279,,,,,,
105,2002-03-25,1.75,298.1,-0.01779242174629314,4.57,-0.0021834061135370675,,,,,,
106,2002-03-26,1.75,303.5,0.0,4.58,-0.01716738197424894,,,,,,
107,2002-03-27,1.75,303.5,0.0033057851239668423,4.66,0.006479481641468832,,,,,,
108,2002-03-28,1.75,302.5,-0.0016501650165016146,4.63,0.0,,,,,,
109,2002-03-29,1.75,303.0,-0.00915631131458472,4.63,-0.010683760683760646,,,,,,
110,2002-04-01,1.75,305.8,0.011577902745616875,4.68,-0.010570824524313016,,,,,,
111,2002-04-02,1.75,302.3,0.0,4.73,0.019396551724138122,,,,,,
112,2002-04-03,1.75,302.3,0.008675342008675369,4.64,0.008695652173912993,,,,,,
113,2002-04-04,1.75,299.7,0.0,4.6,0.006564551422319376,,,,,,
114,2002-04-05,1.75,299.7,-0.0010000000000000009,4.57,0.004395604395604602,,,,,,
115,2002-04-08,1.75,300.0,0.006711409395973256,4.55,0.0022026431718060735,,,,,,
116,2002-04-09,1.75,298.0,-0.010624169986719778,4.54,-0.015184381778741929,,,,,,
117,2002-04-10,1.75,301.2,-0.0026490066225165476,4.61,0.00875273522975939,,,,,,
118,2002-04-11,1.75,302.0,0.0,4.57,-0.0021834061135370675,,,,,,
119,2002-04-12,1.75,302.0,0.007338225483655814,4.58,0.02921348314606731,,,,,,
120,2002-04-15,1.75,299.8,0.005196982397317695,4.45,0.013667425968109548,,,,,,
121,2002-04-16,1.75,298.25,-0.016325857519788878,4.39,-0.013483146067415852,,,,,,
122,2002-04-17,1.75,303.2,0.0,4.45,-0.006696428571428603,,,,,,
123,2002-04-18,1.75,303.2,0.003143093465673985,4.48,-0.00222717149220486,,,,,,
124,2002-04-19,1.75,302.25,-0.0014866204162536922,4.49,-0.008830022075055233,,,,,,
125,2002-04-22,1.75,302.7,-0.004930966469428033,4.53,-0.0065789473684209065,,,,,,
126,2002-04-23,1.75,304.2,0.0,4.56,0.00219780219780219,,,,,,
127,2002-04-24,1.75,304.2,-0.009120521172638507,4.55,-0.013015184381778844,,,,,,
128,2002-04-25,1.75,307.0,-0.01349614395886889,4.61,-0.006465517241379226,,,,,,
129,2002-04-26,1.75,311.2,0.0009649404953362417,4.64,-0.0021505376344087557,,,,,,
130,2002-04-29,1.75,310.9,0.009087958455046952,4.65,0.026490066225165476,,,,,,
131,2002-04-30,1.75,308.1,-0.002912621359223211,4.53,0.0,,,,,,
132,2002-05-01,1.75,309.0,0.00422489437764062,4.53,-0.0022026431718060735,,,,,,
133,2002-05-02,1.75,307.7,-0.012832852101379522,4.54,-0.01304347826086949,,,,,,
134,2002-05-03,1.75,311.7,0.0032185387833922885,4.6,0.0,,,,,,
135,2002-05-06,1.75,310.7,0.007131280388978922,4.6,-0.002169197396963307,,,,,,
136,2002-05-07,1.75,308.5,-0.004838709677419395,4.61,0.0065502183406114245,,,,,,
137,2002-05-08,1.75,310.0,-0.003215434083601254,4.58,-0.008658008658008698,,,,,,
138,2002-05-09,1.75,311.0,0.0,4.62,-0.006451612903225823,,,,,,
139,2002-05-10,1.75,311.0,0.0022558814050919196,4.65,0.008676789587852562,,,,,,
140,2002-05-13,1.75,310.3,0.009762447120078122,4.61,0.004357298474945592,,,,,,
141,2002-05-14,1.75,307.3,-0.0038897893030793718,4.59,-0.008639308855291628,,,,,,
142,2002-05-15,1.75,308.5,-0.003231017770597755,4.63,-0.0021551724137930384,,,,,,
143,2002-05-16,1.75,309.5,-0.0032206119162641045,4.64,-0.0021505376344087557,,,,,,
144,2002-05-17,1.75,310.5,-0.017094017094017033,4.65,-0.02310924369747891,,,,,,
145,2002-05-20,1.75,315.9,-0.004098360655737765,4.76,-0.012448132780083054,,,,,,
146,2002-05-21,1.75,317.2,-0.012760659819483378,4.82,0.0020790020790022457,,,,,,
147,2002-05-22,1.75,321.3,0.004690431519699834,4.81,-0.010288065843621519,,,,,,
148,2002-05-23,1.75,319.8,0.0,4.86,-0.002053388090349051,,,,,,
149,2002-05-24,1.75,319.8,-0.012962962962962954,4.87,0.002057613168724215,,,,,,
150,2002-05-28,1.75,324.0,-0.0009250693802035359,4.86,-0.014198782961460377,,,,,,
151,2002-05-29,1.75,324.3,0.0,4.93,-0.006048387096774244,,,,,,
152,2002-05-30,1.75,324.3,-0.006129328838492154,4.96,-0.01195219123505964,,,,,,
153,2002-05-31,1.75,326.3,-0.0057891529555148535,5.02,-0.009861932938856177,,,,,,
154,2002-06-03,1.75,328.2,0.009846153846153838,5.07,0.001976284584980448,,,,,,
155,2002-06-04,1.75,325.0,0.009316770186335477,5.06,0.026369168356997985,,,,,,
156,2002-06-05,1.75,322.0,-0.010752688172043001,4.93,-0.010040160642570406,,,,,,
157,2002-06-06,1.75,325.5,0.0030816640986133237,4.98,0.00201207243460777,,,,,,
158,2002-06-07,1.75,324.5,0.01724137931034475,4.97,0.014285714285714235,,,,,,
159,2002-06-10,1.75,319.0,-0.006230529595015577,4.9,0.002044989775051187,,,,,,
160,2002-06-11,1.75,321.0,0.0053241465706233004,4.89,0.0,,,,,,
161,2002-06-12,1.75,319.3,0.0028266331658293176,4.89,0.012422360248447228,,,,,,
162,2002-06-13,1.75,318.4,-0.0018808777429467627,4.83,0.0020746887966804906,,,,,,
163,2002-06-14,1.75,319.0,0.00789889415481837,4.82,0.0020790020790022457,,,,,,
164,2002-06-17,1.75,316.5,-0.011555277951280418,4.81,-0.008247422680412342,,,,,,
165,2002-06-18,1.75,320.2,-0.0018703241895262623,4.85,0.0,,,,,,
166,2002-06-19,1.75,320.8,-0.008652657601977753,4.85,-0.004106776180698213,,,,,,
167,2002-06-20,1.75,323.6,-0.0027734976887519025,4.87,0.008281573498964745,,,,,,
168,2002-06-21,1.75,324.5,0.005577936163619457,4.83,0.0,,,,,,
169,2002-06-24,1.75,322.7,-0.0009287925696594979,4.83,0.0020746887966804906,,,,,,
170,2002-06-25,1.75,323.0,0.010954616588419341,4.82,-0.0020703933747411307,,,,,,
171,2002-06-26,1.75,319.5,0.0056657223796034994,4.83,-0.047337278106508895,,,,,,
172,2002-07-15,1.75,317.7,-0.0003146633102580898,5.07,0.014000000000000012,,,,,,
173,2002-07-16,1.75,317.8,0.003473318598042452,5.0,0.006036217303823088,,,,,,
174,2002-07-17,1.75,316.7,-0.0025196850393701675,4.97,-0.002008032128514192,,,,,,
175,2002-07-18,1.75,317.5,-0.020364085158901646,4.98,-0.013861386138613763,,,,,,
176,2002-07-19,1.75,324.1,0.003405572755418085,5.05,0.007984031936127733,,,,,,
177,2002-07-22,1.75,323.0,0.030303030303030276,5.01,0.028747433264886935,,,,,,
178,2002-07-23,1.75,313.5,0.008687258687258614,4.87,0.008281573498964745,,,,,,
179,2002-07-24,1.75,310.8,0.002580645161290418,4.83,0.0,,,,,,
180,2002-07-25,1.75,310.0,0.02074415541652952,4.83,0.038709677419354716,,,,,,
181,2002-07-26,1.75,303.7,0.00297225891677666,4.65,0.004319654427645814,,,,,,
182,2002-07-29,1.75,302.8,-0.007538511963290806,4.63,-0.0021551724137930384,,,,,,
183,2002-07-30,1.75,305.1,0.005271828665568412,4.64,0.013100436681222627,,,,,,
184,2002-07-31,1.75,303.5,-0.00164473684210531,4.58,0.0,,,,,,
185,2002-08-01,1.75,304.0,-0.010738691832085978,4.58,0.0,,,,,,
186,2002-08-02,1.75,307.3,-0.0045351473922902175,4.58,-0.012931034482758563,,,,,,
187,2002-08-05,1.75,308.7,0.007835455435847072,4.64,0.006507592190889255,,,,,,
188,2002-08-06,1.75,306.3,-0.026073131955484885,4.61,-0.014957264957264793,,,,,,
189,2002-08-07,1.75,314.5,0.011904761904761862,4.68,0.010799136069114423,,,,,,
190,2002-08-08,1.75,310.8,-0.011135857461024523,4.63,-0.006437768240343367,,,,,,
191,2002-08-09,1.75,314.3,0.0009554140127387978,4.66,0.017467248908296984,,,,,,
192,2002-08-12,1.75,314.0,-0.004754358161648153,4.58,0.002188183807439792,,,,,,
193,2002-08-13,1.75,315.5,0.011866581141757537,4.57,0.024663677130045025,,,,,,
194,2002-08-14,1.75,311.8,-0.011100539169045298,4.46,-0.006681514476614803,,,,,,
195,2002-08-15,1.75,315.3,0.004780114722753304,4.49,0.0022321428571427937,,,,,,
196,2002-08-16,1.75,313.8,0.022482893450635588,4.48,0.0181818181818183,,,,,,
197,2002-08-19,1.75,306.9,-0.006796116504854455,4.4,-0.006772009029345272,,,,,,
198,2002-08-20,1.75,309.0,0.00422489437764062,4.43,0.002262443438914019,,,,,,
199,2002-08-21,1.75,307.7,0.0022801302931596545,4.42,-0.008968609865470878,,,,,,
200,2002-08-22,1.75,307.0,0.0006518904823988869,4.46,0.006772009029345494,,,,,,
201,2002-08-23,1.75,306.8,-0.0077619663648123005,4.43,0.0,,,,,,
202,2002-08-26,1.75,309.2,-0.010243277848911658,4.43,-0.0177383592017738,,,,,,
203,2002-08-27,1.75,312.4,0.008392511297611316,4.51,0.0022222222222221255,,,,,,
204,2002-08-28,1.75,309.8,-0.013061484549219404,4.5,-0.008810572687224627,,,,,,
205,2002-08-29,1.75,313.9,0.0044799999999998175,4.54,0.020224719101123556,,,,,,
206,2002-08-30,1.75,312.5,-0.004142766093052974,4.45,-0.006696428571428603,,,,,,
207,2002-09-03,1.75,313.8,-0.00190839694656475,4.48,0.0022371364653246406,,,,,,
208,2002-09-04,1.75,314.4,-0.013492312519610916,4.47,-0.01541850220264318,,,,,,
209,2002-09-05,1.75,318.7,-0.00406250000000008,4.54,0.006651884700665134,,,,,,
210,2002-09-06,1.75,320.0,-0.0031152647975077885,4.51,-0.013129102844639085,,,,,,
211,2002-09-09,1.75,321.0,0.010705289672543916,4.57,0.006607929515418665,,,,,,
212,2002-09-10,1.75,317.6,0.0003149606299213126,4.54,0.0,,,,,,
213,2002-09-11,1.75,317.5,-0.004077791718946067,4.54,-0.008733624454148492,,,,,,
214,2002-09-12,1.75,318.8,0.0072669826224329714,4.58,0.004385964912280826,,,,,,
215,2002-09-13,1.75,316.5,0.0076408787010504575,4.56,0.011086474501108556,,,,,,
216,2002-09-16,1.75,314.1,-0.013814756671899464,4.51,-0.015283842794759916,,,,,,
217,2002-09-17,1.75,318.5,-0.013320941759603522,4.58,-0.010799136069114423,,,,,,
218,2002-09-18,1.75,322.8,0.0,4.63,-0.004301075268817289,,,,,,
219,2002-09-19,1.75,322.8,0.0034193347839603927,4.65,0.004319654427645814,,,,,,
220,2002-09-20,1.75,321.7,-0.014399509803921573,4.63,0.0,,,,,,
221,2002-09-23,1.75,326.4,0.0,4.63,-0.004301075268817289,,,,,,
222,2002-09-24,1.75,326.4,0.012721067328575808,4.65,0.015283842794759916,,,,,,
223,2002-09-25,1.75,322.3,0.0065584009993755465,4.58,0.015521064301552201,,,,,,
224,2002-09-26,1.75,320.2,0.0012507817385865039,4.51,0.006696428571428381,,,,,,
225,2002-09-27,1.75,319.8,-0.012048192771084265,4.48,-0.01103752759381893,,,,,,
226,2002-09-30,1.75,323.7,0.0021671826625386803,4.53,0.013422818791946511,,,,,,
227,2002-10-01,1.75,323.0,0.0,4.47,-0.0044543429844099425,,,,,,
228,2002-10-02,1.75,323.0,0.005603985056039873,4.49,0.004474272930648837,,,,,,
229,2002-10-03,1.75,321.2,-0.0031036623215394687,4.47,0.0,,,,,,
230,2002-10-04,1.75,322.2,0.013207547169811207,4.47,0.009029345372460584,,,,,,
231,2002-10-07,1.75,318.0,-0.006249999999999978,4.43,0.013729977116704761,,,,,,
232,2002-10-08,1.75,320.0,0.009463722397476282,4.37,0.002293577981651307,,,,,,
233,2002-10-09,1.75,317.0,0.0018963337547408532,4.36,0.01869158878504673,,,,,,
234,2002-10-10,1.75,316.4,0.0,4.28,-0.006960556844547439,,,,,,
235,2002-10-11,1.75,316.4,0.008606949314631684,4.31,0.0023255813953488857,,,,,,
236,2002-10-14,1.75,313.7,-0.0019090041361756738,4.3,-0.002320185614849146,,,,,,
237,2002-10-15,1.75,314.3,0.0,4.31,-0.013729977116704872,,,,,,
238,2002-10-16,1.75,314.3,0.008179631114675345,4.37,0.00691244239631339,,,,,,
239,2002-10-17,1.75,311.75,-0.003993610223642197,4.34,-0.004587155963302836,,,,,,
240,2002-10-18,1.75,313.0,0.006430868167202508,4.36,0.004608294930875667,,,,,,
241,2002-10-21,1.75,311.0,-0.0060722275487375965,4.34,-0.015873015873015928,,,,,,
242,2002-10-22,1.75,312.9,0.004172015404364515,4.41,0.002272727272727204,,,,,,
243,2002-10-23,1.75,311.6,-0.0012820512820511665,4.4,0.00917431192660545,,,,,,
244,2002-10-24,1.75,312.0,-0.0031948881789137795,4.36,-0.00909090909090915,,,,,,
245,2002-10-25,1.75,313.0,-0.01137081490840186,4.4,-0.0022675736961450532,,,,,,
246,2002-10-28,1.75,316.6,0.0,4.41,-0.017817371937639215,,,,,,
247,2002-10-29,1.75,316.6,-0.0040893362692668855,4.49,0.004474272930648837,,,,,,
248,2002-10-30,1.75,317.9,-0.0012566760917374076,4.47,-0.0044543429844099425,,,,,,
249,2002-10-31,1.75,318.3,0.0,4.49,0.004474272930648837,,,,,,
250,2002-11-01,1.75,318.3,0.005687203791469253,4.47,-0.0044543429844099425,,,,,,
251,2002-11-04,1.75,316.5,0.0,4.49,0.0022321428571427937,,,,,,
252,2002-11-05,1.75,316.5,-0.007058823529411784,4.48,-0.004444444444444362,,,,,,
253,2002-11-06,1.25,318.75,-0.007009345794392496,4.5,-0.01098901098901095,,,,,,
254,2002-11-07,1.25,321.0,-0.0006226650062266526,4.55,0.006637168141592875,,,,,,
255,2002-11-08,1.25,321.2,-0.009253547193090683,4.52,-0.00877192982456143,,,,,,
256,2002-11-11,1.25,324.2,0.01693851944792968,4.56,-0.004366812227074357,,,,,,
257,2002-11-12,1.25,318.8,0.0,4.58,0.004385964912280826,,,,,,
258,2002-11-13,1.25,318.8,0.002515723270440251,4.56,0.00219780219780219,,,,,,
259,2002-11-14,1.25,318.0,-0.007800312012480548,4.55,-0.004376367614879806,,,,,,
260,2002-11-15,1.25,320.5,0.003443957420162791,4.57,0.006607929515418665,,,,,,
261,2002-11-18,1.25,319.4,0.0034558592522775378,4.54,0.0,,,,,,
262,2002-11-19,1.25,318.3,0.0018885741265346478,4.54,0.002207505518763808,,,,,,
263,2002-11-20,1.25,317.7,-0.009663341645885337,4.53,0.015695067264574147,,,,,,
264,2002-11-21,1.25,320.8,0.0,4.46,-0.015452538631346657,,,,,,
265,2002-11-22,1.25,320.8,0.007854225573358464,4.53,0.013422818791946511,,,,,,
266,2002-11-25,1.25,318.3,0.0025196850393700565,4.47,0.006756756756756577,,,,,,
267,2002-11-26,1.25,317.5,0.0,4.44,0.0022573363431153126,,,,,,
268,2002-11-27,1.25,317.5,-0.004077791718946067,4.43,0.0,,,,,,
269,2002-11-29,1.25,318.8,0.004094488188976397,4.43,0.0,,,,,,
270,2002-12-02,1.25,317.5,-0.006259780907668211,4.43,-0.022075055187638082,,,,,,
271,2002-12-03,1.25,319.5,-0.00776397515527949,4.53,-0.0065789473684209065,,,,,,
272,2002-12-04,1.25,322.0,-0.006479481641468721,4.56,-0.012987012987013102,,,,,,
273,2002-12-05,1.25,324.1,-0.005217925107427801,4.62,-0.002159827213822796,,,,,,
274,2002-12-06,1.25,325.8,-0.0006134969325153339,4.63,0.00433839479392617,,,,,,
275,2002-12-09,1.25,326.0,0.008351376430559831,4.61,0.0,,,,,,
276,2002-12-10,1.25,323.3,-0.00400492914356132,4.61,-0.004319654427645703,,,,,,
277,2002-12-11,1.25,324.6,-0.018445721197459797,4.63,-0.01906779661016944,,,,,,
278,2002-12-12,1.25,330.7,-0.008395802098950522,4.72,0.004255319148936065,,,,,,
279,2002-12-13,1.25,333.5,-0.010092015434847057,4.7,-0.002123142250530785,,,,,,
280,2002-12-16,1.25,336.9,0.0,4.71,0.01948051948051943,,,,,,
281,2002-12-17,1.25,336.9,-0.02347826086956528,4.62,-0.012820512820512775,,,,,,
282,2002-12-18,1.25,345.0,-0.0057636887608069065,4.68,0.0,,,,,,
283,2002-12-19,1.25,347.0,0.019089574155653377,4.68,0.01298701298701288,,,,,,
284,2002-12-20,1.25,340.5,-0.02155172413793105,4.62,-0.008583690987124526,,,,,,
285,2002-12-23,1.25,348.0,0.005780346820809301,4.66,0.004310344827586299,,,,,,
286,2002-12-24,1.25,346.0,-0.011428571428571455,4.64,-0.014861995753715607,,,,,,
287,2002-12-26,1.25,350.0,0.0021474588403722628,4.71,0.0021276595744681437,,,,,,
288,2002-12-27,1.25,349.25,0.016739446870451147,4.7,0.008583690987124415,,,,,,
289,2002-12-30,1.25,343.5,-0.01151079136690647,4.66,-0.029166666666666563,,,,,,
290,2002-12-31,1.25,347.5,0.005788712011577379,4.8,0.0,,,,,,
291,2003-01-02,1.25,345.5,-0.014967925873129007,4.8,-0.018404907975460127,,2.43,1.75,,,
292,2003-01-03,1.25,350.75,0.003576537911301969,4.89,0.002049180327868827,,2.43,1.75,,,
293,2003-01-06,1.25,349.5,0.007204610951008661,4.88,0.016666666666666607,,2.46,1.79,,,
294,2003-01-07,1.25,347.0,-0.019774011299435013,4.8,-0.008264462809917328,,2.42,1.76,,,
295,2003-01-08,1.25,354.0,0.00198131899235765,4.84,0.0,,2.29,1.68,,,
296,2003-01-09,1.25,353.3,-0.0028224668360147254,4.84,0.0,,2.41,1.82,,,
297,2003-01-10,1.25,354.3,0.0036827195467421525,4.84,0.004149377593360981,,2.41,1.8,,,
298,2003-01-13,1.25,353.0,0.0028409090909091717,4.82,0.01473684210526316,,2.38,1.77,,,
299,2003-01-14,1.25,352.0,0.002277904328018332,4.75,-0.004192872117400381,,2.34,1.72,,,
300,2003-01-15,1.25,351.2,-0.01624649859943983,4.77,-0.010373443983402675,,2.3,1.69,,,
301,2003-01-16,1.25,357.0,0.0007007708479327412,4.82,0.006263048016701411,,2.31,1.71,,,
302,2003-01-17,1.25,356.75,0.0004206393718451107,4.79,-0.002083333333333326,,2.25,1.6,,,
303,2003-01-20,1.25,356.6,-0.003632299525006877,4.8,-0.0020790020790020236,,,,,,
304,2003-01-21,1.25,357.9,-0.011325966850828761,4.81,-0.010288065843621519,,2.23,1.62,,,
305,2003-01-22,1.25,362.0,-0.020297699594046037,4.86,-0.004098360655737654,,2.23,1.6,,,
5460,2003-01-23,,,,,,,2.2,1.55,,,
